Valeur debitee;Type;Date
-3.64;pkiielvpvirl;30/05/2004
2.50;pkiielvpvirl;13/05/2003
-2.76;pkiielvpvirl;17/01/2004
-3.94;pkiielvpvirl;08/11/2002
-0.12;pkiielvpvirl;29/09/2004
4.04;pkiielvpvirl;27/07/2004
-2.24;uepkpzeielvv;28/07/2003
-3.31;pkiielvpvirl;05/02/2005
-3.04;uepkpzeielvv;25/02/2010
3.84;uepkpzeielvv;14/10/2011
-0.92;uepkpzeielvv;11/06/2011
2.61;uepkpzeielvv;16/05/2012
-2.97;uepkpzeielvv;25/10/2011
-0.51;krivirv;18/03/2001
-1.72;pkiielvpvirl;09/01/2003
1.96;krivirv;04/01/2004
2.08;pkiielvpvirl;14/08/2003
-0.51;pkiielvpvirl;08/03/2005
-2.91;uepkpzeielvv;30/10/2006
2.28;krivirv;28/07/2008
-3.53;krivirv;14/05/2008
0.21;krivirv;18/01/2009
3.72;uepkpzeielvv;18/07/2010
-2.03;uepkpzeielvv;24/07/2008
2.40;uepkpzeielvv;29/11/2004
-1.19;uepkpzeielvv;03/05/2006
-0.49;krivirv;15/05/2006
-1.79;krivirv;14/07/2007
2.27;krivirv;14/10/2009
1.54;krivirv;03/11/2001
-3.74;pkiielvpvirl;24/10/2000
-2.58;krivirv;07/12/2001
-3.53;pkiielvpvirl;11/05/2002
-3.02;krivirv;03/10/2004
3.35;krivirv;10/01/2010
3.80;uepkpzeielvv;11/03/2010
-3.71;krivirv;17/06/2011
0.67;krivirv;24/02/2011
-2.85;pkiielvpvirl;12/06/2007
-1.37;pkiielvpvirl;16/07/2008
-3.78;pkiielvpvirl;07/02/2001
1.16;pkiielvpvirl;31/07/2003
-3.22;uepkpzeielvv;12/11/2006
-2.63;uepkpzeielvv;02/06/2011
2.25;uepkpzeielvv;28/01/2010
-1.59;uepkpzeielvv;21/06/2010
2.05;uepkpzeielvv;14/11/2011
2.22;pkiielvpvirl;24/07/2001
1.20;vrpvpik;27/12/2007
3.22;pkiielvpvirl;21/11/2003
-1.38;pkiielvpvirl;03/06/2002
0.62;krivirv;01/03/2007
0.20;krivirv;28/08/2006
-3.81;pkiielvpvirl;20/05/2004
-3.16;vplve;17/10/2004
-1.23;uepkpzeielvv;23/05/2008
-2.08;uepkpzeielvv;20/05/2011
-2.73;pkiielvpvirl;30/11/2002
3.48;krivirv;15/03/2002
0.03;krivirv;25/07/2002
-3.46;pkiielvpvirl;10/11/2003
1.17;pkiielvpvirl;11/09/2002
-0.52;vplve;18/04/2004
1.40;pkiielvpvirl;04/01/2005
3.08;krivirv;09/10/2006
-0.36;uepkpzeielvv;12/06/2007
-2.77;krivirv;23/03/2001
-2.79;zriiulizpvirl;24/06/2001
-0.17;zriiulizpvirl;26/03/2002
2.39;zriiulizpvirl;01/05/2002
2.48;pkiielvpvirl;20/04/2000
-1.72;zriiulizpvirl;22/02/2000
2.09;zriiulizpvirl;30/04/2002
0.93;zriiulizpvirl;13/09/2001
-1.27;pkiielvpvirl;06/08/2003
-1.39;pkiielvpvirl;06/06/2003
-1.22;krivirv;29/12/2005
2.64;pkiielvpvirl;26/12/2001
3.47;pkiielvpvirl;16/05/2010
1.62;pkiielvpvirl;27/05/2009
1.49;pkiielvpvirl;03/06/2003
-2.95;uepkpzeielvv;07/01/2012
-0.76;pkiielvpvirl;19/03/2009
-0.08;uepkpzeielvv;22/08/2008
2.59;pkiielvpvirl;16/07/2010
2.53;pkiielvpvirl;22/07/2011
-2.33;uepkpzeielvv;25/07/2010
-2.62;pkiielvpvirl;07/02/2002
-2.87;pkiielvpvirl;19/03/2004
-2.25;pkiielvpvirl;07/01/2004
-1.41;pkiielvpvirl;09/06/2003
2.44;pkiielvpvirl;03/05/2005
0.73;pkiielvpvirl;16/11/2006
2.30;uepkpzeielvv;25/06/2008
-2.28;uepkpzeielvv;28/04/2008
-0.77;krivirv;13/01/2004
2.99;krivirv;13/07/2002
-0.42;pkiielvpvirl;31/07/2002
-1.69;pkiielvpvirl;16/11/2000
1.81;pkiielvpvirl;18/04/2005
1.10;pkiielvpvirl;13/02/2006
0.00;puiilivvrpvirl;16/09/2010
-3.08;uepkpzeielvv;16/11/2007
-3.12;uepkpzeielvv;18/06/2009
2.63;uepkpzeielvv;10/04/2010
-0.48;pkiielvpvirl;17/12/2003
1.52;uepkpzeielvv;02/03/2005
0.95;pkiielvpvirl;13/07/2003
1.84;pkiielvpvirl;13/01/2004
-0.08;pkiielvpvirl;25/03/2006
2.44;krivirv;24/01/2005
-0.49;uepkpzeielvv;12/07/2006
3.15;pkiielvpvirl;29/04/2004
1.73;pkiielvpvirl;26/03/2000
0.32;pkiielvpvirl;29/05/2007
2.83;uepkpzeielvv;08/03/2008
0.45;krivirv;21/03/2008
0.80;pkiielvpvirl;09/08/2003
-3.02;pkiielvpvirl;03/05/2005
-2.57;uepkpzeielvv;18/01/2010
0.77;uepkpzeielvv;19/05/2010
0.80;uepkpzeielvv;27/07/2011
2.07;pkiielvpvirl;13/12/2002
0.90;krivirv;19/05/2007
1.94;pkiielvpvirl;21/11/2004
-0.69;opbivpvirl;30/01/2006
-0.32;uepkpzeielvv;23/04/2009
1.31;uepkpzeielvv;10/02/2008
1.03;uepkpzeielvv;13/08/2007
0.08;uepkpzeielvv;22/02/2008
-1.57;uepkpzeielvv;12/11/2010
-1.44;uepkpzeielvv;14/09/2002
-1.60;pkiielvpvirl;10/03/2002
0.03;pkiielvpvirl;11/03/2002
-1.96;uepkpzeielvv;21/08/2006
-0.76;uepkpzeielvv;07/03/2007
-0.87;uepkpzeielvv;05/03/2009
-0.08;uepkpzeielvv;20/04/2011
2.69;uepkpzeielvv;23/05/2010
0.93;krivirv;07/01/2001
-2.90;pkiielvpvirl;21/02/2000
-2.24;vplve;27/03/2002
-2.26;pkiielvpvirl;24/09/2003
-2.26;uepkpzeielvv;05/06/2005
0.38;uepkpzeielvv;23/07/2008
-0.60;uepkpzeielvv;21/07/2006
0.96;uepkpzeielvv;20/06/2006
1.01;uepkpzeielvv;17/10/2008
-0.39;pkiielvpvirl;21/06/2010
-0.05;uepkpzeielvv;21/05/2011
-0.96;pkiielvpvirl;23/04/2009
-0.99;uepkpzeielvv;09/11/2010
0.92;uepkpzeielvv;14/01/2011
0.04;uepkpzeielvv;02/07/2009
2.25;uepkpzeielvv;23/03/2004
2.04;pkiielvpvirl;21/08/2004
-1.78;uepkpzeielvv;12/04/2005
2.01;uepkpzeielvv;10/10/2009
-0.48;uepkpzeielvv;17/04/2012
-1.49;uepkpzeielvv;23/04/2006
2.56;uepkpzeielvv;29/11/2006
0.07;krivirv;17/04/2006
0.92;krivirv;21/07/2007
-1.17;pkiielvpvirl;30/07/2009
2.63;uepkpzeielvv;08/12/2009
-1.52;uepkpzeielvv;19/11/2009
-1.58;krivirv;27/03/2000
-2.24;krivirv;18/04/2001
0.26;krivirv;19/04/2001
-2.10;uepkpzeielvv;20/03/2005
-1.49;uepkpzeielvv;16/04/2007
-2.76;uepkpzeielvv;07/07/2010
-0.78;uepkpzeielvv;27/06/2007
1.32;zriiulizpvirl;08/03/2007
1.53;zriiulizpvirl;16/09/2007
-0.37;zriiulizpvirl;17/07/2007
2.25;zriiulizpvirl;27/11/2007
-0.22;zriiulizpvirl;01/10/2007
1.85;zriiulizpvirl;09/06/2009
0.76;zriiulizpvirl;19/01/2010
-0.49;zriiulizpvirl;30/07/2008
0.72;zriiulizpvirl;19/04/2008
0.96;zriiulizpvirl;22/04/2009
-0.21;zriiulizpvirl;23/12/2009
2.05;zriiulizpvirl;11/05/2010
-2.44;zriiulizpvirl;14/09/2009
-0.08;zriiulizpvirl;28/07/2010
-1.58;zriiulizpvirl;20/11/2009
-2.24;zriiulizpvirl;24/11/2009
0.57;zriiulizpvirl;16/10/2008
-2.39;zriiulizpvirl;28/05/2010
0.92;zriiulizpvirl;13/09/2008
-0.35;zriiulizpvirl;18/07/2008
-1.58;zriiulizpvirl;13/10/2009
0.45;zriiulizpvirl;31/07/2010
-0.79;zriiulizpvirl;06/11/2010
0.88;uepkpzeielvv;06/04/2010
-0.39;zriiulizpvirl;13/02/2009
2.62;zriiulizpvirl;04/04/2010
0.85;zriiulizpvirl;19/07/2011
0.78;zriiulizpvirl;01/04/2009
-1.48;uepkpzeielvv;03/09/2010
-1.22;zriiulizpvirl;11/07/2010
-0.17;uepkpzeielvv;02/05/2009
-2.15;zriiulizpvirl;27/11/2009
-1.38;zriiulizpvirl;08/11/2011
1.46;zriiulizpvirl;07/08/2009
1.61;zriiulizpvirl;16/03/2011
-1.91;zriiulizpvirl;23/11/2010
2.20;zriiulizpvirl;18/08/2009
-1.90;zriiulizpvirl;06/01/2010
0.24;zriiulizpvirl;24/09/2010
2.66;zriiulizpvirl;19/12/2010
2.70;zriiulizpvirl;26/02/2011
1.86;zriiulizpvirl;03/03/2010
-1.77;uepkpzeielvv;13/08/2012
2.15;zriiulizpvirl;25/09/2010
0.84;zriiulizpvirl;20/12/2010
0.19;zriiulizpvirl;06/01/2012
0.60;zriiulizpvirl;06/01/2012
0.37;pkiielvpvirl;03/06/2002
-2.31;uepkpzeielvv;10/02/2009
0.91;uepkpzeielvv;18/03/2010
-0.68;pkiielvpvirl;14/01/2005
-1.61;pkiielvpvirl;27/10/2003
-1.81;krivirv;07/11/2005
-0.07;uepkpzeielvv;17/09/2011
0.02;uepkpzeielvv;08/11/2009
-2.55;pkiielvpvirl;28/11/2003
-1.10;puiilivvrpvirl;04/10/2010
-1.41;puiilivvrpvirl;19/11/2009
-1.76;puiilivvrpvirl;17/01/2011
0.37;uepkpzeielvv;16/03/2011
0.84;uepkpzeielvv;29/12/2010
-0.06;uepkpzeielvv;19/08/2010
0.21;puiilivvrpvirl;07/05/2011
-1.87;uepkpzeielvv;21/06/2010
2.13;puiilivvrpvirl;05/10/2010
-2.28;uepkpzeielvv;05/02/2011
0.86;puiilivvrpvirl;05/04/2011
2.45;uepkpzeielvv;23/04/2012
-1.72;pkiielvpvirl;19/10/2000
-2.06;puiilivvrpvirl;01/10/2010
1.74;pkiielvpvirl;12/09/2002
0.95;pkiielvpvirl;15/12/2002
-0.68;uepkpzeielvv;12/07/2010
-2.23;uepkpzeielvv;15/05/2009
-1.42;uepkpzeielvv;04/09/2011
1.47;uepkpzeielvv;13/06/2010
1.49;uepkpzeielvv;11/04/2010
-2.36;uepkpzeielvv;28/09/2012
1.54;krivirv;14/11/2003
2.05;krivirv;19/10/2001
1.63;krivirv;21/09/2003
-0.80;uepkpzeielvv;25/08/2005
2.35;puiilivvrpvirl;16/07/2005
1.25;puiilivvrpvirl;07/11/2004
-2.04;puiilivvrpvirl;30/07/2005
-1.01;puiilivvrpvirl;08/04/2006
-1.13;uepkpzeielvv;26/06/2006
-1.97;puiilivvrpvirl;19/03/2008
-2.31;puiilivvrpvirl;19/02/2007
-1.05;puiilivvrpvirl;24/02/2008
2.27;puiilivvrpvirl;30/12/2006
-0.17;uepkpzeielvv;19/02/2008
-0.70;vplve;25/09/2006
2.18;puiilivvrpvirl;06/11/2007
0.89;puiilivvrpvirl;28/09/2006
0.62;zriiulizpvirl;16/07/2008
-1.41;zriiulizpvirl;15/05/2007
-2.00;puiilivvrpvirl;15/01/2007
-0.97;puiilivvrpvirl;22/04/2008
2.10;puiilivvrpvirl;09/09/2007
-1.33;puiilivvrpvirl;10/12/2009
-2.30;uepkpzeielvv;22/04/2009
-1.05;puiilivvrpvirl;13/12/2008
-0.95;zriiulizpvirl;16/07/2010
-0.73;uepkpzeielvv;22/12/2009
0.30;krivirv;06/09/2008
1.08;pkiielvpvirl;31/10/2008
-0.92;krivirv;02/09/2010
1.23;krivirv;09/09/2009
-1.70;uepkpzeielvv;03/02/2009
0.72;uepkpzeielvv;16/08/2011
-0.14;uepkpzeielvv;06/06/2009
-0.29;uepkpzeielvv;07/03/2011
-2.26;uepkpzeielvv;16/12/2001
1.24;puiilivvrpvirl;15/07/2007
-1.00;uepkpzeielvv;01/01/2004
0.54;uepkpzeielvv;02/03/2002
-1.10;puiilivvrpvirl;27/08/2005
0.84;krivirv;15/06/2004
1.73;puiilivvrpvirl;14/06/2005
0.26;puiilivvrpvirl;31/05/2006
-1.83;uepkpzeielvv;04/03/2010
-1.45;uepkpzeielvv;06/04/2010
-1.64;uepkpzeielvv;09/12/2003
-0.51;pkiielvpvirl;05/08/2005
0.69;uepkpzeielvv;14/11/2005
0.63;uepkpzeielvv;04/04/2005
0.50;uepkpzeielvv;24/08/2010
0.80;uepkpzeielvv;15/08/2011
-2.08;uepkpzeielvv;13/12/2009
0.21;uepkpzeielvv;23/06/2010
-1.10;uepkpzeielvv;13/09/2008
-0.61;puiilivvrpvirl;11/06/2002
-0.01;pkiielvpvirl;08/11/2003
0.93;uepkpzeielvv;01/10/2003
-2.02;uepkpzeielvv;02/11/2004
-0.35;uepkpzeielvv;13/05/2009
1.21;uepkpzeielvv;08/06/2009
-0.94;uepkpzeielvv;12/04/2009
0.53;uepkpzeielvv;08/02/2010
1.86;uepkpzeielvv;15/03/2009
-1.14;uepkpzeielvv;04/02/2009
-1.11;uepkpzeielvv;02/06/2011
-0.74;uepkpzeielvv;24/01/2010
-0.22;uepkpzeielvv;28/05/2011
0.95;uepkpzeielvv;02/10/2011
1.53;uepkpzeielvv;30/06/2012
-1.54;krivirv;26/12/2009
0.24;krivirv;04/06/2009
-1.84;krivirv;18/12/2009
-1.82;uepkpzeielvv;08/07/2009
-1.41;uepkpzeielvv;17/09/2011
-1.72;opbivpvirl;26/09/2002
-1.05;krivirv;20/10/2008
-2.11;krivirv;21/11/2009
0.63;pkiielvpvirl;15/02/2004
1.14;uepkpzeielvv;16/01/2005
0.69;uepkpzeielvv;08/04/2008
-0.11;uepkpzeielvv;23/03/2011
1.28;uepkpzeielvv;09/03/2009
0.96;uepkpzeielvv;25/10/2009
0.04;uepkpzeielvv;29/06/2010
-0.90;uepkpzeielvv;09/05/2010
-0.92;uepkpzeielvv;28/02/2009
-0.59;uepkpzeielvv;30/12/2010
1.22;uepkpzeielvv;01/07/2009
1.34;uepkpzeielvv;10/04/2005
0.89;uepkpzeielvv;14/11/2004
-1.93;uepkpzeielvv;25/04/2006
-1.82;uepkpzeielvv;19/10/2006
-1.64;uepkpzeielvv;22/11/2005
0.83;uepkpzeielvv;15/09/2007
-0.13;uepkpzeielvv;30/11/2010
-1.55;uepkpzeielvv;17/06/2010
-0.88;uepkpzeielvv;08/05/2012
-0.55;uepkpzeielvv;25/01/2010
1.32;uepkpzeielvv;20/11/2010
-1.79;uepkpzeielvv;04/12/2009
0.65;uepkpzeielvv;16/04/2008
-1.12;uepkpzeielvv;04/07/2008
-0.85;uepkpzeielvv;18/05/2008
-1.40;uepkpzeielvv;28/08/2009
-1.03;uepkpzeielvv;18/01/2010
-0.28;uepkpzeielvv;23/08/2010
-0.62;uepkpzeielvv;19/08/2009
0.01;uepkpzeielvv;20/02/2011
0.69;uepkpzeielvv;26/03/2011
0.77;uepkpzeielvv;09/05/2009
1.20;puiilivvrpvirl;19/02/2010
-0.93;krivirv;13/04/2001
1.46;krivirv;12/02/2004
-1.78;zriiulizpvirl;19/05/2003
0.75;opbivpvirl;08/09/2002
0.83;pkiielvpvirl;03/03/2005
1.36;opbivpvirl;07/10/2004
-0.81;opbivpvirl;06/04/2005
-1.31;uepkpzeielvv;17/10/2004
0.44;opbivpvirl;11/12/2004
-1.82;uepkpzeielvv;10/02/2005
-1.89;uepkpzeielvv;25/03/2008
-0.72;krivirv;01/07/2008
-1.55;uepkpzeielvv;05/08/2008
-1.47;uepkpzeielvv;09/10/2008
0.64;uepkpzeielvv;07/03/2009
1.91;uepkpzeielvv;08/08/2009
-0.56;uepkpzeielvv;17/03/2008
1.74;uepkpzeielvv;02/09/2008
1.12;uepkpzeielvv;24/11/2008
-1.12;uepkpzeielvv;16/01/2009
1.36;uepkpzeielvv;28/05/2010
0.82;uepkpzeielvv;23/11/2008
0.93;uepkpzeielvv;30/03/2009
0.55;uepkpzeielvv;05/05/2010
1.87;uepkpzeielvv;24/06/2009
-0.73;uepkpzeielvv;11/09/2008
0.51;uepkpzeielvv;31/08/2009
0.27;uepkpzeielvv;18/08/2009
0.11;uepkpzeielvv;30/12/2008
-1.61;uepkpzeielvv;10/01/2009
-1.77;uepkpzeielvv;05/05/2009
-1.77;uepkpzeielvv;14/04/2009
-0.07;uepkpzeielvv;20/09/2009
-0.71;uepkpzeielvv;13/11/2009
-1.65;uepkpzeielvv;16/01/2009
0.11;uepkpzeielvv;16/05/2009
-1.62;uepkpzeielvv;20/09/2009
0.93;uepkpzeielvv;29/01/2011
-0.22;uepkpzeielvv;09/08/2010
-0.92;uepkpzeielvv;15/05/2009
-1.79;uepkpzeielvv;18/08/2011
-1.39;uepkpzeielvv;08/07/2011
-0.96;uepkpzeielvv;07/05/2010
-1.85;uepkpzeielvv;15/10/2011
1.13;uepkpzeielvv;27/12/2010
-1.81;krivirv;28/10/2007
0.65;krivirv;11/09/2007
1.50;uepkpzeielvv;27/11/2005
-1.59;puiilivvrpvirl;03/10/2006
0.85;uepkpzeielvv;01/01/2008
-1.34;uepkpzeielvv;20/09/2007
1.02;uepkpzeielvv;20/12/2008
0.02;uepkpzeielvv;23/03/2010
-1.26;uepkpzeielvv;01/06/2008
1.71;uepkpzeielvv;05/03/2010
1.21;uepkpzeielvv;27/06/2008
-1.93;uepkpzeielvv;14/04/2008
0.13;uepkpzeielvv;20/01/2009
-1.59;uepkpzeielvv;04/08/2010
-0.32;uepkpzeielvv;29/07/2010
-1.68;uepkpzeielvv;22/01/2008
-1.79;uepkpzeielvv;12/03/2009
-1.15;uepkpzeielvv;20/03/2009
0.52;uepkpzeielvv;01/03/2008
-0.49;uepkpzeielvv;22/12/2009
0.19;uepkpzeielvv;26/06/2010
-0.21;uepkpzeielvv;20/07/2010
0.72;uepkpzeielvv;20/08/2008
1.47;uepkpzeielvv;12/05/2008
0.98;krivirv;11/11/2001
-0.25;uepkpzeielvv;01/03/2004
0.28;uepkpzeielvv;05/08/2003
-1.72;uepkpzeielvv;20/09/2005
1.62;uepkpzeielvv;16/11/2006
0.60;puiilivvrpvirl;23/04/2005
0.19;puiilivvrpvirl;22/10/2008
1.68;puiilivvrpvirl;27/01/2008
0.02;uepkpzeielvv;01/05/2009
-0.70;uepkpzeielvv;27/02/2009
1.20;uepkpzeielvv;08/07/2008
1.50;uepkpzeielvv;28/02/2008
1.59;uepkpzeielvv;08/08/2010
1.08;uepkpzeielvv;21/10/2010
-0.94;uepkpzeielvv;19/11/2009
0.04;uepkpzeielvv;23/03/2010
0.72;uepkpzeielvv;29/07/2010
1.10;uepkpzeielvv;08/09/2009
-1.84;uepkpzeielvv;13/10/2008
-1.16;uepkpzeielvv;29/12/2008
0.45;uepkpzeielvv;08/06/2010
-0.59;uepkpzeielvv;01/09/2008
-1.60;uepkpzeielvv;05/09/2011
0.12;uepkpzeielvv;14/06/2010
1.75;uepkpzeielvv;25/08/2009
-0.60;uepkpzeielvv;15/12/2009
-0.67;uepkpzeielvv;29/05/2011
0.43;uepkpzeielvv;22/05/2001
-1.02;uepkpzeielvv;11/08/2001
0.47;uepkpzeielvv;10/01/2005
0.45;uepkpzeielvv;21/07/2007
0.43;uepkpzeielvv;11/11/2006
0.60;uepkpzeielvv;04/04/2008
-1.57;uepkpzeielvv;03/07/2009
1.38;uepkpzeielvv;24/03/2008
-0.53;uepkpzeielvv;13/11/2009
-0.88;uepkpzeielvv;08/11/2007
1.22;uepkpzeielvv;25/04/2008
-0.03;uepkpzeielvv;01/12/2007
0.24;uepkpzeielvv;14/02/2009
0.18;uepkpzeielvv;05/01/2010
0.30;uepkpzeielvv;02/10/2009
0.27;uepkpzeielvv;25/07/2010
-0.33;uepkpzeielvv;25/06/2010
0.61;uepkpzeielvv;21/04/2010
-1.53;uepkpzeielvv;01/01/2008
0.42;uepkpzeielvv;18/08/2008
-1.62;uepkpzeielvv;11/07/2008
-1.74;uepkpzeielvv;13/01/2010
0.43;uepkpzeielvv;08/12/2009
-1.51;uepkpzeielvv;02/05/2008
-0.73;uepkpzeielvv;29/01/2011
-0.81;uepkpzeielvv;15/07/2005
1.20;uepkpzeielvv;02/08/2008
1.46;uepkpzeielvv;24/08/2006
-0.52;uepkpzeielvv;18/05/2008
-0.66;puiilivvrpvirl;15/07/2009
1.61;puiilivvrpvirl;30/08/2006
0.67;puiilivvrpvirl;31/08/2011
-0.64;uepkpzeielvv;19/12/2005
0.98;krivirv;22/01/2008
-0.47;krivirv;01/02/2010
-1.01;uepkpzeielvv;27/11/2005
-1.44;uepkpzeielvv;18/05/2010
1.62;uepkpzeielvv;20/06/2009
-0.84;krivirv;09/10/2002
0.10;uepkpzeielvv;08/04/2002
-0.81;uepkpzeielvv;11/10/2000
1.52;uepkpzeielvv;07/09/2007
-1.47;uepkpzeielvv;19/08/2007
0.68;uepkpzeielvv;17/01/2006
-0.03;uepkpzeielvv;23/08/2011
0.33;uepkpzeielvv;30/10/2002
0.35;pkiielvpvirl;29/04/2001
1.03;uepkpzeielvv;26/03/2001
0.06;krivirv;06/05/2003
0.97;krivirv;18/10/2002
0.14;uepkpzeielvv;23/02/2003
1.13;uepkpzeielvv;08/03/2002
0.14;uepkpzeielvv;20/08/2002
-0.62;uepkpzeielvv;25/03/2005
1.18;uepkpzeielvv;18/05/2003
-1.34;uepkpzeielvv;28/02/2003
-0.72;zriiulizpvirl;07/08/2003
0.78;uepkpzeielvv;30/10/2004
-0.78;uepkpzeielvv;19/11/2003
0.44;uepkpzeielvv;05/09/2003
0.49;uepkpzeielvv;19/08/2004
-1.19;uepkpzeielvv;08/12/2003
-1.28;uepkpzeielvv;21/10/2003
-1.10;uepkpzeielvv;04/04/2004
-0.39;uepkpzeielvv;19/01/2005
-0.29;uepkpzeielvv;10/01/2005
0.07;uepkpzeielvv;23/08/2006
-0.39;uepkpzeielvv;05/12/2005
-1.48;uepkpzeielvv;09/10/2005
1.49;uepkpzeielvv;09/07/2006
-1.46;uepkpzeielvv;16/08/2007
0.05;uepkpzeielvv;24/10/2006
-0.33;uepkpzeielvv;06/10/2008
-1.25;uepkpzeielvv;03/05/2009
0.77;uepkpzeielvv;11/02/2009
-0.78;krivirv;30/11/2008
1.42;krivirv;31/08/2008
-0.87;uepkpzeielvv;26/08/2008
0.63;uepkpzeielvv;13/02/2010
1.46;uepkpzeielvv;05/09/2010
-1.15;uepkpzeielvv;22/04/2011
1.39;uepkpzeielvv;16/02/2011
0.63;uepkpzeielvv;12/10/2010
-0.16;krivirv;22/12/2004
0.92;krivirv;27/08/2009
0.16;uepkpzeielvv;17/01/2011
1.20;uepkpzeielvv;19/04/2009
0.96;uepkpzeielvv;04/06/2006
-0.20;uepkpzeielvv;02/04/2004
-1.25;uepkpzeielvv;27/01/2005
-1.12;uepkpzeielvv;23/04/2006
0.63;uepkpzeielvv;28/02/2006
-0.55;uepkpzeielvv;25/05/2004
0.56;uepkpzeielvv;01/02/2007
0.23;uepkpzeielvv;04/01/2009
0.96;uepkpzeielvv;17/03/2007
-1.14;uepkpzeielvv;04/04/2008
1.12;uepkpzeielvv;20/12/2007
0.63;uepkpzeielvv;23/10/2007
1.24;uepkpzeielvv;15/07/2004
-0.77;uepkpzeielvv;03/07/2004
-1.04;uepkpzeielvv;25/05/2006
-0.99;puiilivvrpvirl;11/05/2009
-0.08;uepkpzeielvv;10/10/2004
-1.20;uepkpzeielvv;02/12/2003
-1.27;uepkpzeielvv;17/04/2004
-0.49;uepkpzeielvv;21/02/2006
0.37;uepkpzeielvv;07/08/2004
0.09;uepkpzeielvv;22/12/2010
0.34;uepkpzeielvv;11/04/2012
-0.84;uepkpzeielvv;05/08/2012
0.10;uepkpzeielvv;22/02/2002
0.08;uepkpzeielvv;15/01/2002
-0.70;uepkpzeielvv;06/02/2004
-0.20;uepkpzeielvv;04/09/2004
1.07;uepkpzeielvv;25/07/2003
0.42;uepkpzeielvv;16/04/2005
0.38;uepkpzeielvv;14/01/2006
-0.72;uepkpzeielvv;05/06/2007
0.43;uepkpzeielvv;06/02/2008
-0.18;uepkpzeielvv;12/09/2006
-0.43;uepkpzeielvv;06/03/2007
-0.60;uepkpzeielvv;15/05/2010
-0.59;vplve;25/06/2012
0.97;vplve;21/01/2012
0.78;uepkpzeielvv;16/06/2000
0.47;uepkpzeielvv;22/12/2000
0.95;uepkpzeielvv;19/05/2001
0.79;uepkpzeielvv;01/12/2001
-1.06;uepkpzeielvv;27/02/2001
-0.34;uepkpzeielvv;24/06/2000
-0.33;uepkpzeielvv;10/06/2002
0.28;uepkpzeielvv;18/04/2002
0.32;uepkpzeielvv;07/07/2002
-0.97;uepkpzeielvv;10/10/2002
1.05;uepkpzeielvv;26/01/2001
0.92;uepkpzeielvv;19/07/2000
0.34;uepkpzeielvv;07/04/2001
0.53;uepkpzeielvv;15/11/2000
-0.89;uepkpzeielvv;12/08/2002
1.13;uepkpzeielvv;29/12/2000
0.16;uepkpzeielvv;06/12/2002
-0.09;uepkpzeielvv;27/11/2002
0.01;uepkpzeielvv;08/06/2002
-0.18;uepkpzeielvv;16/01/2001
0.15;uepkpzeielvv;10/06/2003
-0.77;uepkpzeielvv;26/03/2001
-0.61;uepkpzeielvv;16/01/2001
-0.55;uepkpzeielvv;22/09/2003
-0.55;uepkpzeielvv;21/05/2002
-1.00;uepkpzeielvv;24/04/2001
1.00;uepkpzeielvv;24/12/2002
1.13;uepkpzeielvv;08/10/2003
-0.10;uepkpzeielvv;27/09/2002
-1.18;uepkpzeielvv;01/11/2002
-0.53;uepkpzeielvv;06/01/2003
0.86;uepkpzeielvv;19/08/2002
0.76;uepkpzeielvv;18/05/2003
1.17;uepkpzeielvv;07/01/2004
-0.61;uepkpzeielvv;06/06/2005
0.58;uepkpzeielvv;09/03/2005
-0.44;uepkpzeielvv;10/07/2006
-0.94;uepkpzeielvv;21/11/2007
-0.10;uepkpzeielvv;30/04/2005
-0.95;uepkpzeielvv;28/01/2006
-0.92;uepkpzeielvv;20/05/2004
-0.64;uepkpzeielvv;16/09/2007
-0.13;uepkpzeielvv;24/04/2007
-0.61;uepkpzeielvv;10/06/2007
0.30;uepkpzeielvv;08/01/2009
-0.30;uepkpzeielvv;26/02/2000
1.02;uepkpzeielvv;04/11/1999
0.10;uepkpzeielvv;29/07/2001
1.03;uepkpzeielvv;17/02/2002
0.24;uepkpzeielvv;15/04/2002
-0.69;uepkpzeielvv;15/09/2001
0.47;uepkpzeielvv;18/07/2001
-0.12;uepkpzeielvv;18/02/2000
-0.26;uepkpzeielvv;03/12/2000
0.01;uepkpzeielvv;25/06/2007
-0.40;uepkpzeielvv;27/09/2007
0.33;uepkpzeielvv;22/04/2010
0.51;uepkpzeielvv;13/02/2008
0.32;uepkpzeielvv;02/05/2010
1.00;uepkpzeielvv;28/08/2008
-0.53;uepkpzeielvv;28/01/2005
-0.88;uepkpzeielvv;21/02/2002
0.48;uepkpzeielvv;04/09/2003
-0.78;krivirv;14/07/2006
0.18;puiilivvrpvirl;06/03/2007
0.23;uepkpzeielvv;07/10/2007
0.34;uepkpzeielvv;27/03/2007
0.89;uepkpzeielvv;04/03/2008
0.92;uepkpzeielvv;20/08/2009
-0.57;uepkpzeielvv;08/09/2008
0.32;uepkpzeielvv;29/12/2008
-0.84;uepkpzeielvv;18/02/2008
-0.35;uepkpzeielvv;03/11/2008
-0.20;uepkpzeielvv;02/12/2008
-0.31;uepkpzeielvv;22/12/2008
0.63;uepkpzeielvv;31/08/2009
-0.68;uepkpzeielvv;17/11/2009
0.89;uepkpzeielvv;18/04/2008
0.01;uepkpzeielvv;18/05/2010
0.12;uepkpzeielvv;11/04/2008
-0.73;uepkpzeielvv;04/06/2008
